backend,category,frozen_at_this_iter,iter,model,op,skipped,speedup_vs_torch,stop_score,tok_cached_input,tok_fresh_input,tok_output,tok_reasoning,tokens_this_iter,verify_clean
cutile,Reduction/Norm,False,9,gpt-5.5,histogramming,False,7.387639542249959,0.4856386531673319,0,37626,11617,9391,58634,True
triton,Data Layout,False,0,claude-opus-4-7,interleave,False,3.209816064481349,0.7451063072569384,0,53111,1419,0,54530,True
cutile,Data Layout,False,0,claude-opus-4-7,interleave,False,,0.0,0,53111,1419,0,54530,False
triton,Data Layout,True,1,claude-opus-4-7,interleave,False,3.6707280594680056,0.9138684702368344,0,56343,4300,0,60643,True
cutile,Data Layout,True,1,claude-opus-4-7,interleave,False,3.257178495902723,0.8615560717059798,0,56343,4300,0,60643,True
triton,Data Layout,True,0,gpt-5.5,interleave,False,3.8454705272839464,0.9276270865359397,0,33027,5792,4975,43794,True
cutile,Data Layout,False,0,gpt-5.5,interleave,False,,0.0,0,33027,5792,4975,43794,False
triton,Data Layout,False,1,gpt-5.5,interleave,True,,0.0,0,16772,2276,1877,20925,False
cutile,Data Layout,True,1,gpt-5.5,interleave,False,3.225784871607896,0.8547939026300833,0,16772,2276,1877,20925,True
triton,Stencil/Conv,False,0,claude-opus-4-7,jacobi_stencil_2d,False,7.997349789656256,0.38181334975438047,0,54048,19315,0,73363,True
cutile,Stencil/Conv,False,0,claude-opus-4-7,jacobi_stencil_2d,False,,0.0,0,54048,19315,0,73363,False
triton,Stencil/Conv,False,1,claude-opus-4-7,jacobi_stencil_2d,False,7.46555088664572,0.31374552942680217,0,57861,10756,0,68617,True
cutile,Stencil/Conv,False,1,claude-opus-4-7,jacobi_stencil_2d,False,7.36524293788214,0.35249469998702826,0,57861,10756,0,68617,True
triton,Stencil/Conv,False,2,claude-opus-4-7,jacobi_stencil_2d,False,8.006631462006043,0.3732793120687539,0,58488,15417,0,73905,True
cutile,Stencil/Conv,False,2,claude-opus-4-7,jacobi_stencil_2d,False,2.045785729613906,0.22818040259912173,0,58488,15417,0,73905,True
triton,Stencil/Conv,False,3,claude-opus-4-7,jacobi_stencil_2d,False,8.026421352191335,0.3814160724032571,0,59901,12004,0,71905,True
cutile,Stencil/Conv,False,3,claude-opus-4-7,jacobi_stencil_2d,False,4.682418436959712,0.3465446027930528,0,59901,12004,0,71905,True
triton,Stencil/Conv,False,4,claude-opus-4-7,jacobi_stencil_2d,False,8.136608455115342,0.3842895579276792,0,59877,9564,0,69441,True
cutile,Stencil/Conv,False,4,claude-opus-4-7,jacobi_stencil_2d,False,8.51065752097537,0.37545896671651025,0,59877,9564,0,69441,True
triton,Stencil/Conv,False,5,claude-opus-4-7,jacobi_stencil_2d,False,3.5290791562908,0.16889465969216566,0,57922,27387,0,85309,True
cutile,Stencil/Conv,False,5,claude-opus-4-7,jacobi_stencil_2d,False,1.6459811487713825,0.08155855596131813,0,57922,27387,0,85309,True
triton,Stencil/Conv,False,6,claude-opus-4-7,jacobi_stencil_2d,False,7.999617886003123,0.3815396206043684,0,60668,5537,0,66205,True
cutile,Stencil/Conv,False,6,claude-opus-4-7,jacobi_stencil_2d,False,8.438528522930199,0.39589239641017177,0,60668,5537,0,66205,True
triton,Stencil/Conv,False,7,claude-opus-4-7,jacobi_stencil_2d,False,8.256014366102907,0.39084639970493623,0,59254,10556,0,69810,True
cutile,Stencil/Conv,False,7,claude-opus-4-7,jacobi_stencil_2d,False,8.523130212538659,0.4063165283495804,0,59254,10556,0,69810,True
triton,Stencil/Conv,False,8,claude-opus-4-7,jacobi_stencil_2d,False,8.264379444044204,0.3909407816064164,0,58432,10371,0,68803,True
cutile,Stencil/Conv,False,8,claude-opus-4-7,jacobi_stencil_2d,False,3.1462119347824036,0.2284424603373858,0,58432,10371,0,68803,True
triton,Stencil/Conv,False,9,claude-opus-4-7,jacobi_stencil_2d,False,8.233257575395099,0.3808297361396294,0,59658,21810,0,81468,True
cutile,Stencil/Conv,False,9,claude-opus-4-7,jacobi_stencil_2d,False,8.52986448125531,0.4064139060940706,0,59658,21810,0,81468,True
triton,Stencil/Conv,False,0,gpt-5.5,jacobi_stencil_2d,False,7.854174980013841,0.3742661088370374,0,33763,13461,12152,59376,True
cutile,Stencil/Conv,False,0,gpt-5.5,jacobi_stencil_2d,False,,0.0,0,33763,13461,12152,59376,False
triton,Stencil/Conv,False,1,gpt-5.5,jacobi_stencil_2d,False,11.557971308038347,0.5202756978332884,0,36211,16566,13928,66705,True
cutile,Stencil/Conv,False,1,gpt-5.5,jacobi_stencil_2d,False,4.797190043835449,0.4021241865304174,0,36211,16566,13928,66705,True
triton,Stencil/Conv,False,2,gpt-5.5,jacobi_stencil_2d,False,,0.0,0,37357,18409,15499,71265,False
cutile,Stencil/Conv,False,2,gpt-5.5,jacobi_stencil_2d,False,,0.0,0,37357,18409,15499,71265,False
triton,Stencil/Conv,False,3,gpt-5.5,jacobi_stencil_2d,False,9.366864955183647,0.4160795601053599,0,41393,18144,15243,74780,True
cutile,Stencil/Conv,False,3,gpt-5.5,jacobi_stencil_2d,False,6.841327466799553,0.3546375068367012,0,41393,18144,15243,74780,True
triton,Stencil/Conv,False,4,gpt-5.5,jacobi_stencil_2d,False,7.790875308263563,0.34564399833566267,0,40691,16240,13331,70262,True
cutile,Stencil/Conv,False,4,gpt-5.5,jacobi_stencil_2d,False,9.535233732523073,0.42053101969476114,0,40691,16240,13331,70262,True
triton,Stencil/Conv,False,5,gpt-5.5,jacobi_stencil_2d,False,11.504621974310187,0.5176555534001608,0,39967,25396,20848,86211,True
cutile,Stencil/Conv,False,5,gpt-5.5,jacobi_stencil_2d,False,,0.0,0,39967,25396,20848,86211,False
triton,Stencil/Conv,False,6,gpt-5.5,jacobi_stencil_2d,False,,0.0,0,43172,18667,14176,76015,False
cutile,Stencil/Conv,False,6,gpt-5.5,jacobi_stencil_2d,False,4.9840385303038675,0.30871728446047486,0,43172,18667,14176,76015,True
triton,Stencil/Conv,False,7,gpt-5.5,jacobi_stencil_2d,False,9.172137045368432,0.40430210306023406,0,43460,17293,12135,72888,True
cutile,Stencil/Conv,False,7,gpt-5.5,jacobi_stencil_2d,False,,0.7176826222630003,0,43460,17293,12135,72888,False
triton,Stencil/Conv,False,8,gpt-5.5,jacobi_stencil_2d,False,11.577914732220563,0.51936178780942,0,43672,17783,13053,74508,True
cutile,Stencil/Conv,False,8,gpt-5.5,jacobi_stencil_2d,False,,0.5994364199331768,0,43672,17783,13053,74508,False
triton,Stencil/Conv,False,9,gpt-5.5,jacobi_stencil_2d,False,,0.6128055674522259,0,43377,15055,10086,68518,False
cutile,Stencil/Conv,False,9,gpt-5.5,jacobi_stencil_2d,False,9.381632706311603,0.43519766830289036,0,43377,15055,10086,68518,True
triton,Reduction/Norm,True,0,claude-opus-4-7,kl_divergence,False,3.673630609389827,0.8031970304503842,0,53779,2453,0,56232,True
cutile,Reduction/Norm,False,0,claude-opus-4-7,kl_divergence,False,,0.0,0,53779,2453,0,56232,False
triton,Reduction/Norm,False,1,claude-opus-4-7,kl_divergence,True,,0.0,0,26660,931,0,27591,False
cutile,Reduction/Norm,False,1,claude-opus-4-7,kl_divergence,False,3.1781799387827636,0.6939057100861117,0,26660,931,0,27591,True
triton,Reduction/Norm,False,2,claude-opus-4-7,kl_divergence,True,,0.0,0,26598,4032,0,30630,False
cutile,Reduction/Norm,False,2,claude-opus-4-7,kl_divergence,False,,0.0,0,26598,4032,0,30630,False
triton,Reduction/Norm,False,3,claude-opus-4-7,kl_divergence,True,,0.0,0,27763,1186,0,28949,False
cutile,Reduction/Norm,False,3,claude-opus-4-7,kl_divergence,False,2.546188995586342,0.5560273885295477,0,27763,1186,0,28949,True
triton,Reduction/Norm,False,4,claude-opus-4-7,kl_divergence,True,,0.0,0,27620,2527,0,30147,False
cutile,Reduction/Norm,False,4,claude-opus-4-7,kl_divergence,False,,0.0,0,27620,2527,0,30147,False
triton,Reduction/Norm,False,5,claude-opus-4-7,kl_divergence,True,,0.0,0,27786,1475,0,29261,False
cutile,Reduction/Norm,False,5,claude-opus-4-7,kl_divergence,False,3.549860060733972,0.7751100312218397,0,27786,1475,0,29261,True
triton,Reduction/Norm,False,6,claude-opus-4-7,kl_divergence,True,,0.0,0,26784,5741,0,32525,False
cutile,Reduction/Norm,True,6,claude-opus-4-7,kl_divergence,False,3.6701160158723107,0.8015271984565738,0,26784,5741,0,32525,True
triton,Reduction/Norm,True,0,gpt-5.5,kl_divergence,False,4.228541086799233,0.9231074376306376,0,33480,18858,17610,69948,True
cutile,Reduction/Norm,False,0,gpt-5.5,kl_divergence,False,,0.0,0,33480,18858,17610,69948,False
triton,Reduction/Norm,False,1,gpt-5.5,kl_divergence,True,,0.0,0,16947,3249,2588,22784,False
cutile,Reduction/Norm,True,1,gpt-5.5,kl_divergence,False,3.9108508947314773,0.8540612014799523,0,16947,3249,2588,22784,True
triton,Reduction/Norm,False,0,claude-opus-4-7,l2_norm,False,7.4923931355804205,0.6915775935597054,0,53429,5327,0,58756,True
cutile,Reduction/Norm,False,0,claude-opus-4-7,l2_norm,False,,0.0,0,53429,5327,0,58756,False
triton,Reduction/Norm,False,1,claude-opus-4-7,l2_norm,False,9.04359641853678,0.7603211559829179,0,56800,8187,0,64987,True
cutile,Reduction/Norm,False,1,claude-opus-4-7,l2_norm,False,3.9653371038825806,0.38121425234574496,0,56800,8187,0,64987,True
triton,Reduction/Norm,False,2,claude-opus-4-7,l2_norm,False,7.681147958819073,0.65159100433574,0,56485,3719,0,60204,True
cutile,Reduction/Norm,False,2,claude-opus-4-7,l2_norm,False,,0.0,0,56485,3719,0,60204,False
triton,Reduction/Norm,False,3,claude-opus-4-7,l2_norm,False,8.607735205230911,0.7245862961854206,0,59410,4098,0,63508,True
cutile,Reduction/Norm,False,3,claude-opus-4-7,l2_norm,False,5.58640625,0.5004448295435857,0,59410,4098,0,63508,True
triton,Reduction/Norm,False,4,claude-opus-4-7,l2_norm,False,7.123221946387382,0.6308009659255028,0,58004,13881,0,71885,True
cutile,Reduction/Norm,False,4,claude-opus-4-7,l2_norm,False,4.935732778157626,0.44006378711160626,0,58004,13881,0,71885,True
triton,Reduction/Norm,True,5,claude-opus-4-7,l2_norm,False,9.562077566188094,0.8037745932941353,0,59140,3228,0,62368,True
cutile,Reduction/Norm,False,5,claude-opus-4-7,l2_norm,False,5.897877183160639,0.5374188568162056,0,59140,3228,0,62368,True
triton,Reduction/Norm,False,6,claude-opus-4-7,l2_norm,True,,0.0,0,26782,12241,0,39023,False
cutile,Reduction/Norm,False,6,claude-opus-4-7,l2_norm,False,,0.0,0,26782,12241,0,39023,False
triton,Reduction/Norm,False,7,claude-opus-4-7,l2_norm,True,,0.0,0,28358,2326,0,30684,False
cutile,Reduction/Norm,False,7,claude-opus-4-7,l2_norm,False,,0.0,0,28358,2326,0,30684,False
triton,Reduction/Norm,False,8,claude-opus-4-7,l2_norm,True,,0.0,0,27844,5001,0,32845,False
cutile,Reduction/Norm,False,8,claude-opus-4-7,l2_norm,False,,0.0,0,27844,5001,0,32845,False
triton,Reduction/Norm,False,9,claude-opus-4-7,l2_norm,True,,0.0,0,29374,1800,0,31174,False
cutile,Reduction/Norm,False,9,claude-opus-4-7,l2_norm,False,6.291202462457882,0.5709048243601667,0,29374,1800,0,31174,True
triton,Reduction/Norm,False,0,gpt-5.5,l2_norm,False,8.235231878340088,0.6509818110326602,0,33216,10622,9322,53160,True
cutile,Reduction/Norm,False,0,gpt-5.5,l2_norm,False,,0.0,0,33216,10622,9322,53160,False
triton,Reduction/Norm,False,1,gpt-5.5,l2_norm,False,7.524046562570209,0.6912106714221219,0,35783,11747,10876,58406,True
cutile,Reduction/Norm,False,1,gpt-5.5,l2_norm,False,4.003930617361642,0.5018478608813467,0,35783,11747,10876,58406,True
triton,Reduction/Norm,False,2,gpt-5.5,l2_norm,False,6.454883211195347,0.5862496802291783,0,35057,18269,16056,69382,True
cutile,Reduction/Norm,False,2,gpt-5.5,l2_norm,False,,0.0,0,35057,18269,16056,69382,False
triton,Reduction/Norm,False,3,gpt-5.5,l2_norm,False,8.185274658697207,0.723767694010998,0,37858,8022,6732,52612,True
cutile,Reduction/Norm,False,3,gpt-5.5,l2_norm,False,,0.0,0,37858,8022,6732,52612,False
triton,Reduction/Norm,False,4,gpt-5.5,l2_norm,False,,0.0,0,36966,15152,13971,66089,False
cutile,Reduction/Norm,False,4,gpt-5.5,l2_norm,False,3.9786959728756406,0.49946283612197195,0,36966,15152,13971,66089,True
triton,Reduction/Norm,False,5,gpt-5.5,l2_norm,False,8.178776348986734,0.7252433297799404,0,37540,15184,13869,66593,True
cutile,Reduction/Norm,False,5,gpt-5.5,l2_norm,False,,0.0,0,37540,15184,13869,66593,False
triton,Reduction/Norm,False,6,gpt-5.5,l2_norm,False,8.31681670811982,0.7358165250785618,0,37178,7139,6015,50332,True
cutile,Reduction/Norm,False,6,gpt-5.5,l2_norm,False,4.030286351915799,0.5068768984174739,0,37178,7139,6015,50332,True
triton,Reduction/Norm,False,7,gpt-5.5,l2_norm,False,8.323532532327892,0.7117549367150825,0,35790,17717,15020,68527,True
cutile,Reduction/Norm,False,7,gpt-5.5,l2_norm,False,8.347582796538486,0.7067227501094863,0,35790,17717,15020,68527,True
triton,Reduction/Norm,False,8,gpt-5.5,l2_norm,False,8.451752806567013,0.7402622179567205,0,38409,12295,9773,60477,True
cutile,Reduction/Norm,True,8,gpt-5.5,l2_norm,False,10.491667839595681,0.8195605030691281,0,38409,12295,9773,60477,True
triton,Reduction/Norm,False,9,gpt-5.5,l2_norm,False,8.385148610354367,0.7393730084456268,0,25621,15922,14731,56274,True
cutile,Reduction/Norm,False,9,gpt-5.5,l2_norm,True,,0.0,0,25621,15922,14731,56274,False
triton,Reduction/Norm,True,0,claude-opus-4-7,layernorm,False,2.3954991593323283,0.9092180560456788,0,53777,7502,0,61279,True
cutile,Reduction/Norm,False,0,claude-opus-4-7,layernorm,False,,0.0,0,53777,7502,0,61279,False
triton,Reduction/Norm,False,1,claude-opus-4-7,layernorm,True,,0.0,0,27495,1336,0,28831,False
cutile,Reduction/Norm,False,1,claude-opus-4-7,layernorm,False,1.5692431466208239,0.634413687648944,0,27495,1336,0,28831,True
triton,Reduction/Norm,False,2,claude-opus-4-7,layernorm,True,,0.0,0,27061,2996,0,30057,False
cutile,Reduction/Norm,False,2,claude-opus-4-7,layernorm,False,,0.0,0,27061,2996,0,30057,False
triton,Reduction/Norm,False,3,claude-opus-4-7,layernorm,True,,0.0,0,28873,1961,0,30834,False
cutile,Reduction/Norm,False,3,claude-opus-4-7,layernorm,False,1.3746214874619542,0.5576852675724645,0,28873,1961,0,30834,True
triton,Reduction/Norm,False,4,claude-opus-4-7,layernorm,True,,0.0,0,28351,2030,0,30381,False
cutile,Reduction/Norm,False,4,claude-opus-4-7,layernorm,False,1.5275339902562233,0.5486348863082684,0,28351,2030,0,30381,True
triton,Reduction/Norm,False,5,claude-opus-4-7,layernorm,True,,0.0,0,28423,10205,0,38628,False
cutile,Reduction/Norm,False,5,claude-opus-4-7,layernorm,False,,0.0,0,28423,10205,0,38628,False
triton,Reduction/Norm,False,6,claude-opus-4-7,layernorm,True,,0.0,0,28941,2162,0,31103,False
cutile,Reduction/Norm,False,6,claude-opus-4-7,layernorm,False,1.5671299764019062,0.6323430811463084,0,28941,2162,0,31103,True
triton,Reduction/Norm,False,7,claude-opus-4-7,layernorm,True,,0.0,0,28487,10168,0,38655,False
cutile,Reduction/Norm,False,7,claude-opus-4-7,layernorm,False,,0.0,0,28487,10168,0,38655,False
triton,Reduction/Norm,False,8,claude-opus-4-7,layernorm,True,,0.0,0,29728,1637,0,31365,False
cutile,Reduction/Norm,False,8,claude-opus-4-7,layernorm,False,1.5562003466491565,0.5684862226129509,0,29728,1637,0,31365,True
triton,Reduction/Norm,False,9,claude-opus-4-7,layernorm,True,,0.0,0,28667,8824,0,37491,False
cutile,Reduction/Norm,False,9,claude-opus-4-7,layernorm,False,0.8266987581863862,0.3548761955791589,0,28667,8824,0,37491,True
triton,Reduction/Norm,True,0,gpt-5.5,layernorm,False,2.2429321593380362,0.8337549139274141,0,33457,12997,11616,58070,True
cutile,Reduction/Norm,False,0,gpt-5.5,layernorm,False,,0.0,0,33457,12997,11616,58070,False
triton,Reduction/Norm,False,1,gpt-5.5,layernorm,True,,0.0,0,17420,3238,2472,23130,False
cutile,Reduction/Norm,False,1,gpt-5.5,layernorm,False,1.4515572743913348,0.6307656983135571,0,17420,3238,2472,23130,True
triton,Reduction/Norm,False,2,gpt-5.5,layernorm,True,,0.0,0,17200,13227,12430,42857,False
cutile,Reduction/Norm,False,2,gpt-5.5,layernorm,False,,0.0,0,17200,13227,12430,42857,False
triton,Reduction/Norm,False,3,gpt-5.5,layernorm,True,,0.0,0,18392,5910,5085,29387,False
cutile,Reduction/Norm,False,3,gpt-5.5,layernorm,False,0.006927514886957512,0.0026591673893599822,0,18392,5910,5085,29387,True
triton,Reduction/Norm,False,4,gpt-5.5,layernorm,True,,0.0,0,18196,15615,14497,48308,False
cutile,Reduction/Norm,False,4,gpt-5.5,layernorm,False,,0.0,0,18196,15615,14497,48308,False
triton,Reduction/Norm,False,5,gpt-5.5,layernorm,True,,0.0,0,18798,12242,11265,42305,False
cutile,Reduction/Norm,False,5,gpt-5.5,layernorm,False,1.5454786233861633,0.5874836380900791,0,18798,12242,11265,42305,True
triton,Reduction/Norm,False,6,gpt-5.5,layernorm,True,,0.0,0,18435,8452,7677,34564,False
cutile,Reduction/Norm,False,6,gpt-5.5,layernorm,False,,0.0,0,18435,8452,7677,34564,False
triton,Reduction/Norm,False,7,gpt-5.5,layernorm,True,,0.0,0,18530,9570,8804,36904,False
cutile,Reduction/Norm,False,7,gpt-5.5,layernorm,False,1.4282134738931658,0.6184745725900248,0,18530,9570,8804,36904,True
triton,Reduction/Norm,False,8,gpt-5.5,layernorm,True,,0.0,0,18285,11087,9569,38941,False
cutile,Reduction/Norm,False,8,gpt-5.5,layernorm,False,,0.0,0,18285,11087,9569,38941,False
triton,Reduction/Norm,False,9,gpt-5.5,layernorm,True,,0.0,0,19358,11439,10251,41048,False
cutile,Reduction/Norm,False,9,gpt-5.5,layernorm,False,1.1191154661016949,0.5162654906123848,0,19358,11439,10251,41048,True
triton,Point-wise,True,0,claude-opus-4-7,leaky_relu,False,3.4460991907714282,0.9477109703748301,0,53191,1232,0,54423,True
cutile,Point-wise,False,0,claude-opus-4-7,leaky_relu,False,,0.0,0,53191,1232,0,54423,False
triton,Point-wise,False,1,claude-opus-4-7,leaky_relu,True,,0.0,0,26328,685,0,27013,False
cutile,Point-wise,True,1,claude-opus-4-7,leaky_relu,False,2.658958565971202,0.8103402928599189,0,26328,685,0,27013,True
triton,Point-wise,False,0,gpt-5.5,leaky_relu,False,,0.0,0,33061,7123,6393,46577,False
cutile,Point-wise,False,0,gpt-5.5,leaky_relu,False,,0.0,0,33061,7123,6393,46577,False
triton,Point-wise,True,1,gpt-5.5,leaky_relu,False,3.296284433984139,0.9280029213787816,0,35590,7005,6320,48915,True
cutile,Point-wise,True,1,gpt-5.5,leaky_relu,False,3.1615888253528714,0.8979071269588547,0,35590,7005,6320,48915,True
triton,Matrix Mult./Attn,False,0,claude-opus-4-7,linear_self_attention,False,0.38682158434303854,0.014884958793975368,0,54633,45215,0,99848,True
cutile,Matrix Mult./Attn,False,0,claude-opus-4-7,linear_self_attention,False,,0.0,0,54633,45215,0,99848,False
triton,Matrix Mult./Attn,False,1,claude-opus-4-7,linear_self_attention,False,,0.0,0,60782,37606,0,98388,False
cutile,Matrix Mult./Attn,False,1,claude-opus-4-7,linear_self_attention,False,0.03764766957055566,0.001448214736688556,0,60782,37606,0,98388,True
triton,Matrix Mult./Attn,False,2,claude-opus-4-7,linear_self_attention,False,0.2976000931014042,0.011462774037985617,0,63447,5551,0,68998,True
cutile,Matrix Mult./Attn,False,2,claude-opus-4-7,linear_self_attention,False,0.007467385595602777,0.0002864044343550434,0,63447,5551,0,68998,True
triton,Matrix Mult./Attn,False,3,claude-opus-4-7,linear_self_attention,False,0.8772125012104709,0.033541028995440834,0,65678,33045,0,98723,True
cutile,Matrix Mult./Attn,False,3,claude-opus-4-7,linear_self_attention,False,0.04017860966285596,0.0015381451871837159,0,65678,33045,0,98723,True
triton,Matrix Mult./Attn,False,4,claude-opus-4-7,linear_self_attention,False,,0.0,0,61434,49571,0,111005,False
cutile,Matrix Mult./Attn,False,4,claude-opus-4-7,linear_self_attention,False,,0.0,0,61434,49571,0,111005,False
triton,Matrix Mult./Attn,False,5,claude-opus-4-7,linear_self_attention,False,0.8285803992651537,0.03184611081802669,0,68585,6776,0,75361,True
cutile,Matrix Mult./Attn,False,5,claude-opus-4-7,linear_self_attention,False,0.04004685700356211,0.0015380419648427627,0,68585,6776,0,75361,True
triton,Matrix Mult./Attn,False,6,claude-opus-4-7,linear_self_attention,False,,0.0,0,67329,59182,0,126511,False
cutile,Matrix Mult./Attn,False,6,claude-opus-4-7,linear_self_attention,False,0.03758254091032567,0.0014510061152245987,0,67329,59182,0,126511,True
triton,Matrix Mult./Attn,False,7,claude-opus-4-7,linear_self_attention,False,0.8002534853011636,0.030693900328088344,0,68076,11796,0,79872,True
cutile,Matrix Mult./Attn,False,7,claude-opus-4-7,linear_self_attention,False,0.040056771874028535,0.0015391602845395442,0,68076,11796,0,79872,True
triton,Matrix Mult./Attn,False,8,claude-opus-4-7,linear_self_attention,False,,0.0,0,65003,25793,0,90796,False
cutile,Matrix Mult./Attn,False,8,claude-opus-4-7,linear_self_attention,False,0.03785036156772864,0.0014578421893874749,0,65003,25793,0,90796,True
triton,Matrix Mult./Attn,False,9,claude-opus-4-7,linear_self_attention,False,0.9008285564452359,0.03468862702909789,0,67842,10134,0,77976,True
cutile,Matrix Mult./Attn,False,9,claude-opus-4-7,linear_self_attention,False,0.0401208781695111,0.0015364571293219448,0,67842,10134,0,77976,True
triton,Matrix Mult./Attn,False,0,gpt-5.5,linear_self_attention,False,,0.0,0,34016,20600,16434,71050,False
cutile,Matrix Mult./Attn,False,0,gpt-5.5,linear_self_attention,False,,0.0,0,34016,20600,16434,71050,False
triton,Matrix Mult./Attn,False,1,gpt-5.5,linear_self_attention,False,0.7416634163378965,0.028556754495314474,0,38828,14021,9883,62732,True
cutile,Matrix Mult./Attn,False,1,gpt-5.5,linear_self_attention,False,0.037958759043569774,0.0014699716322365691,0,38828,14021,9883,62732,True
triton,Matrix Mult./Attn,False,2,gpt-5.5,linear_self_attention,False,,0.0,0,38989,18580,13953,71522,False
cutile,Matrix Mult./Attn,False,2,gpt-5.5,linear_self_attention,False,,0.0,0,38989,18580,13953,71522,False
triton,Matrix Mult./Attn,False,3,gpt-5.5,linear_self_attention,False,0.56668536200401,0.021973638629360116,0,43817,14549,9840,68206,True
cutile,Matrix Mult./Attn,False,3,gpt-5.5,linear_self_attention,False,0.04254512693133675,0.0016492004815842642,0,43817,14549,9840,68206,True
triton,Matrix Mult./Attn,False,4,gpt-5.5,linear_self_attention,False,0.5497581632637591,0.021237684010110884,0,42170,20490,15912,78572,True
cutile,Matrix Mult./Attn,False,4,gpt-5.5,linear_self_attention,False,,0.0,0,42170,20490,15912,78572,False
triton,Matrix Mult./Attn,False,5,gpt-5.5,linear_self_attention,False,,0.0,0,44389,17579,13105,75073,False
cutile,Matrix Mult./Attn,False,5,gpt-5.5,linear_self_attention,False,0.03951986166554585,0.0015299500524611177,0,44389,17579,13105,75073,True
triton,Matrix Mult./Attn,False,6,gpt-5.5,linear_self_attention,False,,0.0,0,44558,13232,8804,66594,False
cutile,Matrix Mult./Attn,False,6,gpt-5.5,linear_self_attention,False,,0.0,0,44558,13232,8804,66594,False
triton,Matrix Mult./Attn,False,7,gpt-5.5,linear_self_attention,False,0.9711212745699899,0.037535287295097905,0,44267,11608,7246,63121,True
cutile,Matrix Mult./Attn,False,7,gpt-5.5,linear_self_attention,False,0.03934129627692903,0.001523450234841339,0,44267,11608,7246,63121,True
triton,Matrix Mult./Attn,False,8,gpt-5.5,linear_self_attention,False,0.6304974396362114,0.02423341425689186,41728,533,15365,10815,68441,True
cutile,Matrix Mult./Attn,False,8,gpt-5.5,linear_self_attention,False,0.025203602870506395,0.000974996812321385,41728,533,15365,10815,68441,True
triton,Matrix Mult./Attn,False,9,gpt-5.5,linear_self_attention,False,0.8297447812216233,0.03204150385448001,0,44979,13869,9664,68512,True
cutile,Matrix Mult./Attn,False,9,gpt-5.5,linear_self_attention,False,0.03939059676486007,0.0015228606667952503,0,44979,13869,9664,68512,True
triton,Matrix Mult./Attn,False,0,claude-opus-4-7,matmul_fp32_fp16_fp8,False,,0.3996232577317371,0,53986,3650,0,57636,False
cutile,Matrix Mult./Attn,False,0,claude-opus-4-7,matmul_fp32_fp16_fp8,False,,0.0,0,53986,3650,0,57636,False
triton,Matrix Mult./Attn,False,1,claude-opus-4-7,matmul_fp32_fp16_fp8,False,0.5381418609646789,0.2561032978336976,0,58999,15570,0,74569,True
cutile,Matrix Mult./Attn,False,1,claude-opus-4-7,matmul_fp32_fp16_fp8,False,0.029537394918659778,0.3829976088590399,0,58999,15570,0,74569,True
triton,Matrix Mult./Attn,False,2,claude-opus-4-7,matmul_fp32_fp16_fp8,False,,0.43403234960952425,0,58475,9207,0,67682,False
cutile,Matrix Mult./Attn,False,2,claude-opus-4-7,matmul_fp32_fp16_fp8,False,,0.6318268559219318,0,58475,9207,0,67682,False
triton,Matrix Mult./Attn,False,3,claude-opus-4-7,matmul_fp32_fp16_fp8,False,0.5381399999911588,0.33269080336423346,0,62188,6758,0,68946,True
cutile,Matrix Mult./Attn,False,3,claude-opus-4-7,matmul_fp32_fp16_fp8,False,0.029659317901858658,0.47339890479648195,0,62188,6758,0,68946,True
triton,Matrix Mult./Attn,False,4,claude-opus-4-7,matmul_fp32_fp16_fp8,False,0.562096823317172,0.3332685169564591,0,59334,11041,0,70375,True
cutile,Matrix Mult./Attn,False,4,claude-opus-4-7,matmul_fp32_fp16_fp8,False,0.014375505729364156,0.4728501228115382,0,59334,11041,0,70375,True
triton,Matrix Mult./Attn,False,5,claude-opus-4-7,matmul_fp32_fp16_fp8,False,0.6012635661388411,0.3340929743331905,0,60939,12006,0,72945,True
cutile,Matrix Mult./Attn,False,5,claude-opus-4-7,matmul_fp32_fp16_fp8,False,,0.6319436880347599,0,60939,12006,0,72945,False
triton,Matrix Mult./Attn,False,6,claude-opus-4-7,matmul_fp32_fp16_fp8,False,,0.30744888685982225,0,61271,10586,0,71857,False
cutile,Matrix Mult./Attn,False,6,claude-opus-4-7,matmul_fp32_fp16_fp8,False,0.029859346405118562,0.47367464151079053,0,61271,10586,0,71857,True
triton,Matrix Mult./Attn,False,7,claude-opus-4-7,matmul_fp32_fp16_fp8,False,0.6012085787135445,0.3337080883399641,0,62501,13919,0,76420,True
cutile,Matrix Mult./Attn,False,7,claude-opus-4-7,matmul_fp32_fp16_fp8,False,0.029327553753080864,0.4731724559223984,0,62501,13919,0,76420,True
triton,Matrix Mult./Attn,False,8,claude-opus-4-7,matmul_fp32_fp16_fp8,False,0.5371357280035705,0.33233364191878517,0,63609,18013,0,81622,True
cutile,Matrix Mult./Attn,False,8,claude-opus-4-7,matmul_fp32_fp16_fp8,False,2.590755132737647,0.510817876250989,0,63609,18013,0,81622,True
triton,Matrix Mult./Attn,False,9,claude-opus-4-7,matmul_fp32_fp16_fp8,False,0.6012839067432406,0.3337641041952578,0,62696,13594,0,76290,True
cutile,Matrix Mult./Attn,False,9,claude-opus-4-7,matmul_fp32_fp16_fp8,False,0.014150913912192335,0.4729845883370193,0,62696,13594,0,76290,True
